time 	curr	srvc	payld	bdw	NoC	InPort	target_router
68778	0	2	2	2	1	L	0
68783	514	31	2	2	1	L	0
68785	258	31	2	2	1	E	0
68786	2	31	2	2	1	E	0
68788	1	31	2	2	1	S	0
68788	257	31	2	2	1	L	0
68789	0	31	2	2	1	S	0
68790	1	31	2	2	1	E	0
68792	0	31	2	2	1	S	0
68794	0	29	2	2	2	L	513
68796	256	29	2	2	2	W	513
68797	0	19	2	2	2	L	8192
68797	512	29	2	2	2	W	513
68799	513	29	2	2	2	N	513
68800	0	20	10	10	2	L	8192
68811	0	17	2	2	2	L	513
68814	0	29	2	2	2	L	514
68817	0	17	2	2	2	L	513
68817	513	13	2	2	1	L	0
68819	257	13	2	2	1	E	0
68820	256	17	2	2	2	W	513
68820	1	13	2	2	1	E	0
68821	512	17	2	2	2	W	513
68820	513	9	3	3	1	L	0
68822	0	13	2	2	1	S	0
68823	513	17	2	2	2	N	513
68824	256	29	2	2	2	W	514
68823	257	9	3	3	1	E	0
68825	512	29	2	2	2	W	514
68824	1	9	3	3	1	E	0
68826	0	9	3	3	1	S	0
68827	513	29	2	2	2	N	514
68828	256	17	2	2	2	W	513
68828	514	29	2	2	2	N	514
68829	512	17	2	2	2	W	513
68831	513	17	2	2	2	N	513
68835	0	29	2	2	2	L	258
68837	256	29	2	2	2	W	258
68839	257	29	2	2	2	N	258
68840	258	29	2	2	2	N	258
68848	0	29	2	2	2	L	0
68850	514	9	3	3	1	L	0
68852	258	9	3	3	1	E	0
68853	2	9	3	3	1	E	0
68855	1	9	3	3	1	S	0
68856	0	9	3	3	1	S	0
68858	0	17	2	2	2	L	0
68861	0	19	2	2	2	L	8192
68866	0	13	2	2	1	L	0
68869	0	9	3	3	1	L	0
68864	0	20	10	10	2	L	8192
68883	0	29	2	2	2	L	513
68885	256	29	2	2	2	W	513
68886	512	29	2	2	2	W	513
68888	513	29	2	2	2	N	513
68899	0	29	2	2	2	L	257
68901	256	29	2	2	2	W	257
68902	0	17	2	2	2	L	514
68902	513	31	2	2	1	L	0
68903	257	29	2	2	2	N	257
68904	257	31	2	2	1	E	0
68905	256	17	2	2	2	W	514
68905	1	31	2	2	1	E	0
68906	512	17	2	2	2	W	514
68907	0	31	2	2	1	S	0
68908	513	17	2	2	2	N	514
68909	514	17	2	2	2	N	514
68921	257	31	2	2	1	L	0
68923	1	31	2	2	1	E	0
68925	0	31	2	2	1	S	0
68936	0	29	2	2	2	L	514
68938	256	29	2	2	2	W	514
68939	512	29	2	2	2	W	514
68941	513	29	2	2	2	N	514
68942	514	29	2	2	2	N	514
68946	0	29	2	2	2	L	0
68952	0	17	2	2	2	L	256
68954	256	17	2	2	2	W	256
68955	0	29	2	2	2	L	257
68954	2	9	3	3	1	L	0
68956	1	9	3	3	1	S	0
68957	0	9	3	3	1	S	0
68958	256	29	2	2	2	W	257
68960	257	29	2	2	2	N	257
68966	0	29	2	2	2	L	2
68968	1	29	2	2	2	N	2
68969	2	29	2	2	2	N	2
68970	514	9	3	3	1	L	0
68972	0	9	3	3	1	L	0
68972	258	9	3	3	1	E	0
68973	2	9	3	3	1	E	0
68975	1	9	3	3	1	S	0
68976	258	31	2	2	1	L	0
68976	0	9	3	3	1	S	0
68977	257	31	2	2	1	L	0
68978	0	19	2	2	2	L	8192
68978	2	31	2	2	1	E	0
68979	1	31	2	2	1	E	0
68980	1	31	2	2	1	S	0
68981	0	31	2	2	1	S	0
68984	0	31	2	2	1	S	0
68981	0	20	10	10	2	L	8192
68992	0	29	2	2	2	L	0
68992	2	31	2	2	1	L	0
68994	1	31	2	2	1	S	0
68995	0	31	2	2	1	S	0
68995	0	29	2	2	2	L	514
69004	256	29	2	2	2	W	514
69005	512	29	2	2	2	W	514
69007	513	29	2	2	2	N	514
69008	514	29	2	2	2	N	514
69015	0	29	2	2	2	L	513
69017	256	29	2	2	2	W	513
69018	512	29	2	2	2	W	513
69019	0	29	2	2	2	L	257
69020	513	29	2	2	2	N	513
69021	0	31	2	2	1	L	0
69021	256	29	2	2	2	W	257
69022	0	29	2	2	2	L	258
69023	257	29	2	2	2	N	257
69025	0	29	2	2	2	L	2
69025	256	29	2	2	2	W	258
69027	257	29	2	2	2	N	258
69028	258	29	2	2	2	N	258
69029	1	29	2	2	2	N	2
69030	2	29	2	2	2	N	2
69031	0	16	2	2	2	L	2
69031	514	31	2	2	1	L	0
69033	1	16	2	2	2	N	2
69033	258	31	2	2	1	E	0
69034	2	31	2	2	1	E	0
69034	2	16	2	2	2	N	2
69036	1	31	2	2	1	S	0
69037	0	31	2	2	1	S	0
69040	513	31	2	2	1	L	0
69042	257	31	2	2	1	E	0
69043	1	31	2	2	1	E	0
69045	0	31	2	2	1	S	0
69046	0	29	2	2	2	L	514
69046	257	31	2	2	1	L	0
69048	256	29	2	2	2	W	514
69048	1	31	2	2	1	E	0
69049	512	29	2	2	2	W	514
69050	0	31	2	2	1	S	0
69051	513	29	2	2	2	N	514
69052	514	29	2	2	2	N	514
69053	2	2	2	2	1	L	0
69054	0	29	2	2	2	L	513
69055	1	2	2	2	1	S	0
69054	257	36	3	3	1	L	0
69056	0	2	2	2	1	S	0
69056	256	29	2	2	2	W	513
69056	2	31	2	2	1	L	0
69057	512	29	2	2	2	W	513
69056	1	36	3	3	1	E	0
69059	1	31	2	2	1	S	0
69059	513	29	2	2	2	N	513
69059	0	36	3	3	1	S	0
69059	0	29	4	4	2	L	257
69063	0	31	2	2	1	S	0
69061	256	29	4	4	2	W	257
69064	0	29	2	2	2	L	0
69063	257	29	4	4	2	N	257
69067	0	18	2	2	2	L	0
69070	0	18	2	2	2	L	2
69073	0	18	2	2	2	L	256
69075	1	18	2	2	2	N	2
69074	514	9	3	3	1	L	0
69076	0	18	2	2	2	L	512
69076	2	18	2	2	2	N	2
69077	513	31	2	2	1	L	0
69076	258	9	3	3	1	E	0
69077	2	9	3	3	1	E	0
69079	0	18	2	2	2	L	1
69079	256	18	2	2	2	W	256
69079	257	31	2	2	1	E	0
69079	1	9	3	3	1	S	0
69080	1	31	2	2	1	E	0
69080	0	9	3	3	1	S	0
69083	256	18	2	2	2	W	512
69084	0	31	2	2	1	S	0
69084	512	18	2	2	2	W	512
69087	1	18	2	2	2	N	1
69088	0	2	2	2	1	L	0
69097	256	31	2	2	1	L	0
69099	0	31	2	2	1	E	0
69102	0	29	2	2	2	L	2
69102	512	31	2	2	1	L	0
69104	256	31	2	2	1	E	0
69104	1	29	2	2	2	N	2
69105	2	29	2	2	2	N	2
69106	1	31	2	2	1	L	0
69108	0	31	2	2	1	S	0
69113	0	29	2	2	2	L	257
69115	256	29	2	2	2	W	257
69117	257	29	2	2	2	N	257
69105	0	31	2	15	1	E	0
69119	0	29	4	4	2	L	2
69121	1	29	4	4	2	N	2
69123	2	13	2	2	1	L	0
69124	0	17	2	2	2	L	514
69122	2	29	4	4	2	N	2
69125	1	13	2	2	1	S	0
69127	256	17	2	2	2	W	514
69126	2	9	3	3	1	L	0
69128	512	17	2	2	2	W	514
69130	513	17	2	2	2	N	514
69131	257	31	2	2	1	L	0
69131	514	17	2	2	2	N	514
69133	1	31	2	2	1	E	0
69158	0	29	2	2	2	L	514
69160	256	29	2	2	2	W	514
69161	512	29	2	2	2	W	514
69126	0	13	2	38	1	S	0
69163	513	29	2	2	2	N	514
69164	0	17	2	2	2	L	2
69129	1	9	3	37	1	S	0
69164	514	29	2	2	2	N	514
69166	1	17	2	2	2	N	2
69167	0	29	2	2	2	L	256
69167	2	17	2	2	2	N	2
69165	0	31	2	5	1	S	0
69170	0	29	2	2	2	L	0
69170	256	29	2	2	2	W	256
69171	0	9	3	3	1	S	0
69173	0	16	2	2	2	L	256
69178	256	16	2	2	2	W	256
69190	0	13	2	2	1	L	0
69192	514	9	3	3	1	L	0
69193	0	9	3	3	1	L	0
69194	0	19	2	2	2	L	8192
69194	258	9	3	3	1	E	0
69195	2	9	3	3	1	E	0
69197	1	9	3	3	1	S	0
69197	0	20	10	10	2	L	8192
69208	0	29	2	2	2	L	1
69198	0	9	3	13	1	S	0
69211	0	29	2	2	2	L	512
69214	0	29	2	2	2	L	257
69216	1	29	2	2	2	N	1
69217	0	29	2	2	2	L	2
69220	256	29	2	2	2	W	512
69221	512	29	2	2	2	W	512
69224	256	29	2	2	2	W	257
69226	257	29	2	2	2	N	257
69228	1	29	2	2	2	N	2
69229	2	29	2	2	2	N	2
69231	0	29	2	2	2	L	513
69233	256	29	2	2	2	W	513
69234	0	29	2	2	2	L	514
69234	512	29	2	2	2	W	513
69236	513	29	2	2	2	N	513
69237	256	29	2	2	2	W	514
69238	512	29	2	2	2	W	514
69240	0	29	2	2	2	L	0
69240	513	29	2	2	2	N	514
69241	514	29	2	2	2	N	514
69243	2	31	2	2	1	L	0
69245	1	31	2	2	1	S	0
69246	0	31	2	2	1	S	0
69254	513	31	2	2	1	L	0
69255	0	17	2	2	2	L	512
69256	257	31	2	2	1	E	0
69257	256	17	2	2	2	W	512
69257	1	31	2	2	1	E	0
69258	512	17	2	2	2	W	512
69259	0	31	2	2	1	S	0
69264	514	31	2	2	1	L	0
69266	258	31	2	2	1	E	0
69266	0	9	3	3	1	L	0
69267	2	31	2	2	1	E	0
69268	0	29	2	2	2	L	513
69269	1	31	2	2	1	S	0
69270	0	31	2	2	1	S	0
69270	256	29	2	2	2	W	513
69271	512	29	2	2	2	W	513
69273	513	29	2	2	2	N	513
69276	0	29	2	2	2	L	0
69283	0	19	2	2	2	L	8192
69290	513	31	2	2	1	L	0
69292	257	31	2	2	1	E	0
69293	1	31	2	2	1	E	0
69286	0	20	10	10	2	L	8192
69295	0	31	2	2	1	S	0
69297	0	29	2	2	2	L	514
69299	0	31	2	2	1	L	0
69305	256	29	2	2	2	W	514
69306	512	29	2	2	2	W	514
69308	513	29	2	2	2	N	514
69309	514	29	2	2	2	N	514
69320	0	29	2	2	2	L	2
69322	1	29	2	2	2	N	2
69323	2	29	2	2	2	N	2
69324	0	29	2	2	2	L	513
69326	256	29	2	2	2	W	513
69327	0	29	2	2	2	L	0
69327	512	29	2	2	2	W	513
69329	513	29	2	2	2	N	513
69331	514	9	3	3	1	L	0
69333	258	9	3	3	1	E	0
69334	2	9	3	3	1	E	0
69336	1	9	3	3	1	S	0
69337	0	9	3	3	1	S	0
69343	2	31	2	2	1	L	0
69345	1	31	2	2	1	S	0
69346	0	31	2	2	1	S	0
69346	0	17	2	2	2	L	514
69348	256	17	2	2	2	W	514
69349	512	17	2	2	2	W	514
69351	513	17	2	2	2	N	514
69352	513	31	2	2	1	L	0
69352	514	17	2	2	2	N	514
69354	257	31	2	2	1	E	0
69355	1	31	2	2	1	E	0
69357	0	31	2	2	1	S	0
69359	258	9	3	3	1	L	0
69360	513	36	3	3	1	L	0
69361	2	9	3	3	1	E	0
69362	257	36	3	3	1	E	0
69364	0	13	2	2	1	L	0
69363	1	9	3	3	1	S	0
69363	1	36	3	3	1	E	0
69364	0	9	3	3	1	S	0
69367	0	9	3	3	1	L	0
69380	0	29	2	2	2	L	514
69382	256	29	2	2	2	W	514
69368	0	36	3	17	1	S	0
69383	512	29	2	2	2	W	514
69385	513	29	2	2	2	N	514
69386	0	29	2	2	2	L	2
69386	514	29	2	2	2	N	514
69388	1	29	2	2	2	N	2
69389	2	29	2	2	2	N	2
69389	0	29	4	4	2	L	513
69394	0	29	2	2	2	L	258
69392	256	29	4	4	2	W	513
69393	512	29	4	4	2	W	513
69395	513	29	4	4	2	N	513
69398	0	18	2	2	2	L	256
69398	256	29	2	2	2	W	258
69400	257	29	2	2	2	N	258
69401	0	18	2	2	2	L	512
69401	258	29	2	2	2	N	258
69402	256	18	2	2	2	W	256
69404	0	18	2	2	2	L	1
69406	256	18	2	2	2	W	512
69407	0	18	2	2	2	L	257
69407	512	18	2	2	2	W	512
69407	2	31	2	2	1	L	0
69409	1	31	2	2	1	S	0
69410	0	31	2	2	1	S	0
69410	1	18	2	2	2	N	1
69412	2	31	2	2	1	L	0
69414	256	18	2	2	2	W	257
69414	1	31	2	2	1	S	0
69415	0	31	2	2	1	S	0
69414	514	9	3	3	1	L	0
69416	257	18	2	2	2	N	257
69416	258	9	3	3	1	E	0
69417	2	9	3	3	1	E	0
69419	1	9	3	3	1	S	0
69420	0	9	3	3	1	S	0
69421	256	31	2	2	1	L	0
69423	0	31	2	2	1	E	0
69424	258	31	2	2	1	L	0
69425	512	31	2	2	1	L	0
69426	2	31	2	2	1	E	0
69427	256	31	2	2	1	E	0
69428	1	31	2	2	1	L	0
69428	1	31	2	2	1	S	0
69434	257	31	2	2	1	L	0
69436	1	31	2	2	1	E	0
69442	0	29	2	2	2	L	513
69444	256	29	2	2	2	W	513
69445	512	29	2	2	2	W	513
69447	0	31	2	2	1	S	0
69447	513	29	2	2	2	N	513
69448	0	29	2	2	2	L	0
69428	0	31	2	27	1	E	0
69454	0	17	2	2	2	L	258
69453	0	31	2	5	1	S	0
69456	256	17	2	2	2	W	258
69458	257	17	2	2	2	N	258
69457	0	29	4	4	2	L	2
69459	258	17	2	2	2	N	258
69461	513	31	2	2	1	L	0
69459	0	31	2	5	1	S	0
69462	0	29	2	2	2	L	514
69460	1	29	4	4	2	N	2
69463	257	31	2	2	1	E	0
69461	2	29	4	4	2	N	2
69464	1	31	2	2	1	E	0
69465	0	29	2	2	2	L	256
69466	0	31	2	2	1	S	0
69466	256	29	2	2	2	W	514
69467	512	29	2	2	2	W	514
69468	0	16	2	2	2	L	256
69469	513	29	2	2	2	N	514
69470	256	29	2	2	2	W	256
69470	514	29	2	2	2	N	514
69474	256	16	2	2	2	W	256
69474	0	9	3	3	1	L	0
69488	0	19	2	2	2	L	8192
69493	514	31	2	2	1	L	0
69495	258	31	2	2	1	E	0
69496	2	31	2	2	1	E	0
69498	1	31	2	2	1	S	0
69499	0	31	2	2	1	S	0
69491	0	20	10	10	2	L	8192
69502	0	29	2	2	2	L	1
69505	0	29	2	2	2	L	512
69509	0	29	2	2	2	L	257
69510	1	29	2	2	2	N	1
69512	0	29	2	2	2	L	258
69514	256	29	2	2	2	W	512
69515	512	29	2	2	2	W	512
69518	256	29	2	2	2	W	257
69520	257	29	2	2	2	N	257
69522	256	29	2	2	2	W	258
69523	0	29	2	2	2	L	513
69524	257	29	2	2	2	N	258
69525	258	29	2	2	2	N	258
69526	0	17	2	2	2	L	258
69526	256	29	2	2	2	W	513
69527	512	29	2	2	2	W	513
69529	0	29	2	2	2	L	2
69529	513	29	2	2	2	N	513
69530	256	17	2	2	2	W	258
69532	257	17	2	2	2	N	258
69533	258	17	2	2	2	N	258
69534	1	29	2	2	2	N	2
69535	2	29	2	2	2	N	2
69548	258	2	2	2	1	L	0
69550	2	2	2	2	1	E	0
69552	1	2	2	2	1	S	0
69552	258	31	2	2	1	L	0
69553	0	2	2	2	1	S	0
69553	2	31	2	2	1	L	0
69554	2	31	2	2	1	E	0
69555	1	31	2	2	1	S	0
69556	0	31	2	2	1	S	0
69558	1	31	2	2	1	S	0
69559	0	31	2	2	1	S	0
69559	0	29	2	2	2	L	0
69565	0	29	2	2	2	L	514
69567	256	29	2	2	2	W	514
69568	0	29	2	2	2	L	258
69568	512	29	2	2	2	W	514
69570	513	29	2	2	2	N	514
69571	0	29	2	2	2	L	2
69571	256	29	2	2	2	W	258
69571	514	29	2	2	2	N	514
69573	257	29	2	2	2	N	258
69574	258	29	2	2	2	N	258
69575	1	29	2	2	2	N	2
69574	0	29	4	4	2	L	258
69576	2	29	2	2	2	N	2
69579	256	29	4	4	2	W	258
69581	257	29	4	4	2	N	258
69582	258	29	4	4	2	N	258
69592	258	13	2	2	1	L	0
69592	0	9	3	3	1	L	0
69593	2	31	2	2	1	L	0
69594	2	13	2	2	1	E	0
69593	514	9	3	3	1	L	0
69595	1	31	2	2	1	S	0
69596	0	31	2	2	1	S	0
69595	258	9	3	3	1	L	0
69595	258	9	3	3	1	E	0
69598	1	13	2	2	1	S	0
69599	0	13	2	2	1	S	0
69597	2	9	3	5	1	E	0
69602	0	17	2	2	2	L	258
69602	1	9	3	3	1	S	0
69603	0	9	3	3	1	S	0
69604	256	17	2	2	2	W	258
69604	2	9	3	3	1	E	0
69606	257	17	2	2	2	N	258
69607	258	17	2	2	2	N	258
69607	1	9	3	3	1	S	0
69633	0	29	2	2	2	L	0
69608	0	9	3	30	1	S	0
69639	0	29	2	2	2	L	2
69641	1	29	2	2	2	N	2
69642	0	17	2	2	2	L	514
69642	2	29	2	2	2	N	2
69645	256	17	2	2	2	W	514
69646	512	17	2	2	2	W	514
69648	513	17	2	2	2	N	514
69649	514	17	2	2	2	N	514
69662	0	9	3	3	1	L	0
69665	2	31	2	2	1	L	0
69667	1	31	2	2	1	S	0
69668	0	31	2	2	1	S	0
69673	2	36	3	3	1	L	0
69676	0	29	2	2	2	L	514
69675	1	36	3	3	1	S	0
69678	256	29	2	2	2	W	514
69676	0	36	3	5	1	S	0
69679	512	29	2	2	2	W	514
69681	513	29	2	2	2	N	514
69682	0	29	2	2	2	L	258
69682	514	29	2	2	2	N	514
69684	256	29	2	2	2	W	258
69686	257	29	2	2	2	N	258
69687	258	29	2	2	2	N	258
69690	0	29	2	2	2	L	0
69696	0	29	4	4	2	L	2
69698	1	29	4	4	2	N	2
69701	0	18	2	2	2	L	256
69699	2	29	4	4	2	N	2
69701	258	31	2	2	1	L	0
69703	2	31	2	2	1	E	0
69704	0	18	2	2	2	L	512
69704	256	18	2	2	2	W	256
69705	1	31	2	2	1	S	0
69706	0	31	2	2	1	S	0
69707	0	18	2	2	2	L	1
69708	256	18	2	2	2	W	512
69709	512	18	2	2	2	W	512
69710	0	18	2	2	2	L	257
69710	514	9	3	3	1	L	0
69712	1	18	2	2	2	N	1
69713	0	18	2	2	2	L	513
69712	258	9	3	3	1	E	0
69713	2	9	3	3	1	E	0
69716	256	18	2	2	2	W	257
69715	1	9	3	3	1	S	0
69716	0	9	3	3	1	S	0
69718	0	31	2	2	1	L	0
69718	257	18	2	2	2	N	257
69720	256	18	2	2	2	W	513
69721	512	18	2	2	2	W	513
69722	256	31	2	2	1	L	0
69723	513	18	2	2	2	N	513
69724	0	31	2	2	1	E	0
69727	512	31	2	2	1	L	0
69729	256	31	2	2	1	E	0
69730	1	31	2	2	1	L	0
69732	0	31	2	2	1	S	0
69736	257	31	2	2	1	L	0
69738	1	31	2	2	1	E	0
69741	513	31	2	2	1	L	0
69743	257	31	2	2	1	E	0
69750	0	29	2	2	2	L	2
69752	1	29	2	2	2	N	2
69753	2	29	2	2	2	N	2
69740	0	31	2	17	1	S	0
69756	0	17	2	2	2	L	1
69744	1	31	2	14	1	E	0
69730	0	31	2	30	1	E	0
69758	1	17	2	2	2	N	1
69759	0	29	2	2	2	L	514
69759	0	31	2	4	1	S	0
69762	256	29	2	2	2	W	514
69763	0	29	2	2	2	L	0
69763	512	29	2	2	2	W	514
69765	513	29	2	2	2	N	514
69766	0	29	2	2	2	L	1
69766	514	29	2	2	2	N	514
69767	2	31	2	2	1	L	0
69769	0	16	2	2	2	L	1
69769	1	31	2	2	1	S	0
69770	0	31	2	2	1	S	0
69770	1	29	2	2	2	N	1
69774	1	16	2	2	2	N	1
69781	0	19	2	2	2	L	8192
69789	514	31	2	2	1	L	0
69791	258	31	2	2	1	E	0
69784	0	20	10	10	2	L	8192
69792	2	31	2	2	1	E	0
69794	1	31	2	2	1	S	0
69795	0	13	2	2	1	L	0
69795	0	31	2	2	1	S	0
69798	0	9	3	3	1	L	0
69800	0	29	2	2	2	L	256
69803	256	29	2	2	2	W	256
69804	0	29	2	2	2	L	257
69807	256	29	2	2	2	W	257
69809	257	29	2	2	2	N	257
69820	0	29	2	2	2	L	512
69822	256	29	2	2	2	W	512
69823	0	29	2	2	2	L	258
69823	512	29	2	2	2	W	512
69826	0	29	2	2	2	L	513
69826	256	29	2	2	2	W	258
69828	257	29	2	2	2	N	258
69829	0	29	2	2	2	L	2
69829	258	29	2	2	2	N	258
69830	256	29	2	2	2	W	513
69831	512	29	2	2	2	W	513
69832	0	29	2	2	2	L	514
69833	513	29	2	2	2	N	513
69834	1	29	2	2	2	N	2
69835	0	29	2	2	2	L	0
69835	2	29	2	2	2	N	2
69838	256	29	2	2	2	W	514
69839	512	29	2	2	2	W	514
69841	513	29	2	2	2	N	514
69842	514	29	2	2	2	N	514
69849	258	31	2	2	1	L	0
69851	2	31	2	2	1	E	0
69853	1	31	2	2	1	S	0
69854	0	31	2	2	1	S	0
69863	0	29	2	2	2	L	258
69865	256	29	2	2	2	W	258
69864	514	9	3	3	1	L	0
69866	0	9	3	3	1	L	0
69867	257	29	2	2	2	N	258
69866	258	9	3	3	1	E	0
69867	2	9	3	3	1	E	0
69868	258	29	2	2	2	N	258
69869	1	9	3	3	1	S	0
69870	0	9	3	3	1	S	0
69876	0	17	2	2	2	L	514
69878	256	17	2	2	2	W	514
69879	512	17	2	2	2	W	514
69881	513	17	2	2	2	N	514
69882	514	17	2	2	2	N	514
69886	258	31	2	2	1	L	0
69888	2	31	2	2	1	E	0
69890	1	31	2	2	1	S	0
69891	0	31	2	2	1	S	0
69909	0	29	2	2	2	L	0
69917	0	29	2	2	2	L	514
69919	256	29	2	2	2	W	514
69920	512	29	2	2	2	W	514
69922	513	29	2	2	2	N	514
69923	0	17	2	2	2	L	1
69923	514	29	2	2	2	N	514
69925	1	17	2	2	2	N	1
69938	0	9	3	3	1	L	0
69948	0	29	2	2	2	L	0
69951	0	19	2	2	2	L	8192
69951	514	9	3	3	1	L	0
69953	258	9	3	3	1	E	0
69954	2	9	3	3	1	E	0
69956	1	9	3	3	1	S	0
69957	0	9	3	3	1	S	0
69954	0	20	10	10	2	L	8192
69966	0	29	2	2	2	L	514
69974	256	29	2	2	2	W	514
69975	512	29	2	2	2	W	514
69977	0	31	2	2	1	L	0
69977	513	29	2	2	2	N	514
69978	514	29	2	2	2	N	514
69987	0	29	2	2	2	L	0
69990	0	29	2	2	2	L	258
69993	256	29	2	2	2	W	258
69995	257	29	2	2	2	N	258
69996	258	29	2	2	2	N	258
70011	514	9	3	3	1	L	0
70014	258	31	2	2	1	L	0
70013	258	9	3	3	1	E	0
70014	2	9	3	3	1	E	0
70017	0	31	2	2	1	L	0
70016	1	9	3	3	1	S	0
70017	0	9	3	3	1	S	0
70018	2	31	2	2	1	E	0
70020	0	13	2	2	1	L	0
70021	1	31	2	2	1	S	0
70022	0	31	2	2	1	S	0
70023	0	9	3	3	1	L	0
70026	0	17	2	2	2	L	0
70048	0	29	2	2	2	L	514
70050	256	29	2	2	2	W	514
70051	512	29	2	2	2	W	514
70053	513	29	2	2	2	N	514
70054	514	29	2	2	2	N	514
70054	0	29	4	4	2	L	0
70059	0	29	2	2	2	L	258
70062	0	29	2	2	2	L	0
70062	256	29	2	2	2	W	258
70064	257	29	2	2	2	N	258
70065	258	29	2	2	2	N	258
70078	0	31	2	2	1	L	0
70082	258	31	2	2	1	L	0
70084	2	31	2	2	1	E	0
70083	514	9	3	3	1	L	0
70086	1	31	2	2	1	S	0
70085	258	9	3	3	1	E	0
70087	0	31	2	2	1	S	0
70088	0	17	2	2	2	L	257
70087	2	9	3	3	1	E	0
70090	256	17	2	2	2	W	257
70090	1	9	3	3	1	S	0
70091	0	9	3	3	1	S	0
70092	257	17	2	2	2	N	257
70117	0	19	2	2	2	L	8192
70120	0	20	10	10	2	L	8192
70154	0	29	2	2	2	L	0
70158	0	29	2	2	2	L	258
70160	256	29	2	2	2	W	258
70161	0	29	2	2	2	L	514
70162	257	29	2	2	2	N	258
70163	258	29	2	2	2	N	258
70164	256	29	2	2	2	W	514
70165	512	29	2	2	2	W	514
70167	513	29	2	2	2	N	514
70168	514	29	2	2	2	N	514
70174	0	31	2	2	1	L	0
70184	0	29	2	2	2	L	0
70186	258	31	2	2	1	L	0
70188	2	31	2	2	1	E	0
70190	1	31	2	2	1	S	0
70191	0	31	2	2	1	S	0
70194	258	36	3	3	1	L	0
70196	2	36	3	3	1	E	0
70197	514	31	2	2	1	L	0
70198	1	36	3	3	1	S	0
70199	258	31	2	2	1	E	0
70199	0	36	3	3	1	S	0
70200	2	31	2	2	1	E	0
70202	0	31	2	2	1	L	0
70200	0	29	4	4	2	L	258
70203	1	31	2	2	1	S	0
70204	0	31	2	2	1	S	0
70202	256	29	4	4	2	W	258
70204	257	29	4	4	2	N	258
70205	258	29	4	4	2	N	258
70208	0	18	2	2	2	L	256
70210	256	18	2	2	2	W	256
70211	0	18	2	2	2	L	512
70214	0	18	2	2	2	L	1
70214	256	18	2	2	2	W	512
70215	512	18	2	2	2	W	512
70217	0	18	2	2	2	L	257
70218	1	18	2	2	2	N	1
70220	0	18	2	2	2	L	513
70222	256	18	2	2	2	W	257
70223	0	18	2	2	2	L	2
70224	257	18	2	2	2	N	257
70226	256	18	2	2	2	W	513
70227	512	18	2	2	2	W	513
70228	256	31	2	2	1	L	0
70229	513	18	2	2	2	N	513
70230	0	31	2	2	1	E	0
70230	1	18	2	2	2	N	2
70231	2	18	2	2	2	N	2
70234	512	31	2	2	1	L	0
70236	256	31	2	2	1	E	0
70236	1	31	2	2	1	L	0
70237	0	31	2	2	1	E	0
70238	0	31	2	2	1	S	0
70242	257	31	2	2	1	L	0
70244	1	31	2	2	1	E	0
70248	513	31	2	2	1	L	0
70249	2	31	2	2	1	L	0
70250	257	31	2	2	1	E	0
70251	1	31	2	2	1	S	0
70259	0	29	2	2	2	L	258
70261	256	29	2	2	2	W	258
70263	257	29	2	2	2	N	258
70264	258	29	2	2	2	N	258
70265	0	17	2	2	2	L	257
70246	0	31	2	22	1	S	0
70267	256	17	2	2	2	W	257
70251	1	31	2	18	1	E	0
70268	0	29	2	2	2	L	514
70269	0	31	2	2	1	S	0
70269	257	17	2	2	2	N	257
70271	0	29	2	2	2	L	256
70271	256	29	2	2	2	W	514
70272	0	31	2	2	1	S	0
70272	512	29	2	2	2	W	514
70274	0	16	2	2	2	L	256
70274	513	29	2	2	2	N	514
70275	256	29	2	2	2	W	256
70275	514	29	2	2	2	N	514
70278	258	31	2	2	1	L	0
70279	256	16	2	2	2	W	256
70280	2	31	2	2	1	E	0
70282	1	31	2	2	1	S	0
70283	0	31	2	2	1	S	0
70295	0	19	2	2	2	L	8192
70298	0	20	10	10	2	L	8192
70309	0	29	2	2	2	L	512
70311	514	13	2	2	1	L	0
70312	0	29	2	2	2	L	1
70313	258	13	2	2	1	E	0
70314	2	13	2	2	1	E	0
70315	0	29	2	2	2	L	257
70314	514	9	3	3	1	L	0
70316	1	13	2	2	1	S	0
70317	0	13	2	2	1	S	0
70317	256	29	2	2	2	W	512
70318	512	29	2	2	2	W	512
70317	258	9	3	3	1	E	0
70318	2	9	3	3	1	E	0
70320	1	9	3	3	1	S	0
70321	1	29	2	2	2	N	1
70321	0	9	3	3	1	S	0
70325	256	29	2	2	2	W	257
70327	257	29	2	2	2	N	257
70330	0	29	2	2	2	L	2
70332	1	29	2	2	2	N	2
70333	0	29	2	2	2	L	0
70333	2	29	2	2	2	N	2
70336	0	29	2	2	2	L	513
70339	0	29	2	2	2	L	258
70340	256	29	2	2	2	W	513
70341	512	29	2	2	2	W	513
70343	513	29	2	2	2	N	513
70344	0	29	2	2	2	L	514
70344	256	29	2	2	2	W	258
70346	257	29	2	2	2	N	258
70347	258	29	2	2	2	N	258
70348	256	29	2	2	2	W	514
70349	512	29	2	2	2	W	514
70351	513	29	2	2	2	N	514
70352	0	31	2	2	1	L	0
70352	514	29	2	2	2	N	514
70362	0	29	2	2	2	L	0
70366	514	31	2	2	1	L	0
70368	258	31	2	2	1	E	0
70369	2	31	2	2	1	E	0
70371	1	31	2	2	1	S	0
70372	0	31	2	2	1	S	0
70380	0	31	2	2	1	L	0
70381	0	29	2	2	2	L	514
